ERR2840913	ERR2840898	ERR2840915	ERR2840901	ERR2840908	ERR2840936	ERR2840926	ERR2840892	ERR2840903	ERR2840906	ERR2840893	ERR2840925	ERR2840934	ERR2840910	ERR2840940	ERR2840924	ERR2840894	ERR2840937	ERR2840897	ERR2840914	ERR2840890	ERR2840928	ERR2840922	ERR2840911	ERR2840929	ERR2840912	ERR2840888	ERR2840923	ERR2840916	ERR2840909	ERR2840939	ERR2840895	ERR2840917	ERR2840938	ERR2840896	ERR2840889	ERR2840900	ERR2840904	ERR2840941	ERR2840919	ERR2840902	ERR2840942	ERR2840921	ERR2840935	ERR2840899	ERR2840932	ERR2840930	ERR2840933	ERR2840905	ERR2840891	ERR2840927	ERR2840931	ERR2840918	ERR2840907	ERR2840920
Anaerococcus rubeinfantis	0	0	2	2	1	13	17	3	8	0	0	5	6	2	3	3	2	2	0	0	30	1	105	0	13	0	0	9	1	0	0	4	1	1	5	1	3	1	20	3	1	7	1	8	1	4	1	2	2	0	2	3	2	0	6
Anaerococcus mediterraneensis	1	2	4	1	0	5	35	3	1	2	1	4	2	2	9	0	3	4	1	2	3	0	18	8	7	13	1	9	1	6	1	5	8	0	30	0	4	2	21	23	2	2	6	12	4	6	33	9	1	1	16	6	3	2	7
Anaerococcus sp. HMSC068A02	2	6	19	2	1	2	1	1	35	1	3	6	1	1	4	32	1	0	3	1	0	0	4	0	3	2	4	4	1	0	2	3	5	0	35	2	35	4	0	2	0	2	8	2	8	4	1	15	2	0	20	7	16	0	4
Anaerococcus sp. HMSC065G05	1	0	2	1	0	4	24	7	34	0	0	24	5	22	5	9	3	3	5	7	39	1	87	0	3	7	4	1	7	2	21	7	25	20	16	0	27	6	2	48	3	0	9	7	4	67	19	74	0	0	5	42	14	0	18
Anaerococcus sp. Marseille-P2143	20	0	4	0	1	5	16	4	1	0	3	5	1	40	26	0	1	8	0	1	4	0	4	26	3	1	0	3	1	0	0	4	7	1	41	1	2	0	0	0	3	9	1	0	1	3	0	3	3	5	7	23	4	0	1
Anaerococcus sp. UBA2626	0	2	4	1	0	4	8	4	1	1	3	3	1	14	12	1	2	6	0	1	2	1	43	0	5	4	28	3	2	1	3	3	3	2	5	0	3	3	6	1	3	4	4	8	0	1	3	13	2	19	8	4	0	2	7
Anaerococcus sp. Marseille-P4512	6	4	6	1	2	0	18	5	7	0	4	14	0	18	3	5	2	3	1	1	1	41	78	4	4	0	1	1	1	5	2	0	1	1	32	6	0	1	0	24	1	5	9	7	0	4	4	27	2	18	6	5	0	2	13
Anaerococcus sp. Marseille-P3915	0	0	1	1	0	0	6	1	1	0	1	3	1	5	4	0	3	0	0	2	0	2	6	0	3	0	2	3	2	0	1	0	2	0	7	0	2	0	0	2	1	1	1	4	1	2	1	3	0	1	1	3	4	1	0
Parvimonas micra	2	389	20	12	33	23	67	15	28	20	4	23	1	24	22	2	13	14	4	2	2	4	138	11	21	17	5	15	0	17	6	26	44	27	23	4	81	22	24	40	22	11	15	28	13	60	1	17	5	12	25	24	149	9	312
Murdochiella vaginalis	19	65	86	4	7	25	30	687	45	46	68	29	11	1	40	4	379	36	121	63	34	14	44	27	59	92	73	149	18	13	9	26	91	54	39	30	89	35	3	60	180	34	73	40	45	13	41	69	23	5	90	337	55	172	19
Tissierella praeacuta	2	5	14	2	0	13	11	31	50	6	1	27	2	58	3	2	3	3	7	2	5	5	48	4	25	13	2	0	4	1	21	16	13	4	10	3	27	3	1	5	27	17	18	25	7	11	2	20	6	14	16	18	2	4	16
[Clostridium] ultunense	4	4	13	4	3	13	33	31	16	17	1	18	4	33	4	3	3	5	3	4	6	2	60	5	14	7	22	3	3	0	5	10	149	21	12	6	13	2	7	2	14	9	21	25	9	10	5	8	4	2	8	13	15	3	5
Sporanaerobacter acetigenes	6	3	12	4	2	8	22	10	2	6	2	6	7	10	3	1	5	4	5	8	14	1	44	9	5	5	11	51	4	2	8	9	20	6	10	6	3	10	3	11	5	7	11	17	4	7	6	4	13	6	10	3	7	5	7
Sporanaerobacter sp. JN28	6	11	21	23	11	1	18	52	17	18	1	30	5	22	4	1	11	12	14	23	4	0	22	11	12	17	10	3	21	2	3	36	4	15	11	7	14	5	2	3	15	26	22	14	10	1	9	22	11	12	25	25	4	5	8
Anaerosalibacter massiliensis	2	6	27	46	2	8	39	15	6	11	2	24	11	17	13	9	13	2	6	9	11	1	23	1	18	6	6	10	12	1	3	7	35	15	17	7	12	10	4	4	38	7	18	12	4	14	14	22	2	51	50	37	8	4	35
Gottschalkia acidurici	0	2	14	5	3	11	35	19	6	3	3	26	3	20	6	5	81	8	12	5	2	2	27	4	14	3	5	22	3	3	5	12	35	2	13	7	3	2	9	19	15	6	9	13	9	13	4	8	2	14	20	21	1	13	24
Tissierellales bacterium	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
[Bacteroides] coagulans	1	2	20	0	2	12	74	4	7	2	12	18	12	2	120	0	5	20	2	15	1	2	43	30	8	4	11	14	4	1	1	4	80	11	219	3	2	3	2	7	16	29	16	22	2	27	14	73	2	9	14	15	2	5	12
Sedimentibacter saalensis	3	4	4	5	3	18	41	20	0	1	4	37	0	9	8	4	19	11	4	13	11	2	20	6	7	24	5	6	3	11	1	9	48	19	11	13	5	14	5	13	13	10	35	10	12	12	7	12	3	7	36	22	24	5	37
Ezakiella peruensis	4	2	2	1	1	8	5	0	16	0	1	1	1	4	4	0	3	2	0	2	1	2	105	0	5	8	4	0	2	0	1	7	2	3	5	1	2	3	4	2	8	1	23	1	5	0	1	7	0	1	23	8	2	1	1
Ezakiella massiliensis	1	0	3	1	7	1	2	1	0	10	1	2	10	0	7	1	19	2	0	1	0	0	55	1	5	2	2	21	0	2	0	8	0	0	13	3	5	0	27	6	1	4	3	8	0	1	54	2	1	2	8	3	4	0	2
Tissierellia bacterium KA00581	18	4	5	5	2	13	34	9	2	6	2	14	9	27	5	2	3	0	1	2	28	1	64	1	10	14	4	4	2	1	2	14	33	22	3	9	5	3	2	13	10	2	14	15	6	9	10	8	3	2	49	18	2	2	9
Firmicutes bacterium JGI 0000119-C08	0	12	1	0	0	1	2	0	0	4	0	2	0	7	0	0	0	1	0	0	1	0	2	0	2	1	2	0	0	0	1	56	1	2	0	0	1	0	2	0	7	5	1	1	0	0	1	0	1	0	0	1	0	0	0
Firmicutes bacterium 13_1_40CM_3_65_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0
Firmicutes bacterium	990	258	1766	252	46	416	2920	981	248	326	263	3447	468	676	180	129	1068	644	2397	1963	1329	187	1410	96	359	544	1201	352	909	417	1136	1510	877	461	245	664	729	3167	502	286	3316	831	1741	5943	588	204	287	414	129	374	4906	3747	281	816	313
Firmicutes bacterium CAG:110_56_8	232	247	806	182	22	616	1760	97	354	87	92	9418	141	7	42	298	66632	1391	7442	4381	505	68	2962	43	258	266	653	141	30150	66	110	299	574	135	87	1643	953	55	19	30	1051	4081	4714	725	1258	132	132	103	120	16	10062	2483	364	340	211
Firmicutes bacterium CAG:129_59_24	72	220	1670	283	3	1731	1908	139	1124	2439	33	3491	790	5	1147	506	1100	2291	1690	626	95	4785	4252	224	6680	2302	206	195	341	141	3024	13666	7363	1676	15	194	2328	538	164	36	761	18815	8160	1038	2306	743	3124	6873	1261	126	23806	7744	9776	12345	2411
Firmicutes bacterium CAG:137_57_8	47	550	1232	75	2	55	244	51	18	38	5	484	22	1	20	13	1199	54	437	114	170	22	131	1	44	53	140	5	3150	24	15	3850	81	8	5	53	356	5	5	4	24823	190	306	53	104	9	36	65	22	5	361	83	377	112	63
Firmicutes bacterium CAG:176_59_8	43	179	733	12	1	203	5176	44	76	29	10	18554	398	4	91	111	1265	478	1166	564	58	261	1472	0	111	140	667	53	115	16	144	78	422	108	84	43	361	15	16	15	118	902	5322	774	115	61	248	182	34	13	718	1134	353	134	305
Firmicutes bacterium CAG:24053_14	1526	6406	18180	2534	682	2412	9332	2622	1306	1190	2394	23604	3967	558	2412	539	24946	3605	8790	6658	4136	1251	6011	2757	3755	14432	10278	371	5083	977	1245	7081	14798	2401	4686	1706	14769	882	824	414	8621	7070	13767	6767	3762	656	4408	1668	551	2450	14484	8612	5552	4274	4014
Firmicutes bacterium CAG:321_26_22	5	17	205	4	14	32	46	9	0	2	3	35	1	0	1	0	7	45	1	334	1	0	181	19	2	251	0	0	16	19	5	3	39	456	2	28	110	3	1	1	62	17	42	9	59	3	1	4	3	1	3740	1220	4	6	5
Firmicutes bacterium CAG:65_45_313	6323	1561	2409	4040	64	1788	4204	10974	1086	4134	16237	1068	37172	1014	8606	93	1966	2777	10233	4871	4278	2354	3055	308	52775	84977	811	2333	1993	151	6657	41504	7882	1638	294	16547	3445	679	411	512	10473	17507	4093	9309	5187	1380	1624	14808	547	1977	20536	16295	4698	3422	925
Firmicutes bacterium CAG_194_44_15	804	977	6934	879	25	14904	937	2275	1107	451	575	2210	677	5	317	96	3531	601	10667	1147	1424	142	1706	353	30058	3523	781	203	732	653	361	2008	1771	590	576	3024	4689	754	74	83	2851	1301	3897	503	1741	809	228	1489	286	106	6009	31905	990	485	846
Firmicutes bacterium UBA1043	0	0	2	0	0	0	1	7	3	0	0	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Firmicutes bacterium UBA1065	1	5	3	1	3	4	16	5	3	1	0	15	1	2	3	2	19	5	7	7	5	0	30	3	64	7	15	2	2	0	17	1	10	4	3	0	7	9	5	3	10	3	13	12	4	6	3	13	0	1	14	19	7	2	13
Firmicutes bacterium UBA1191	29	45	44	21	5	16	142	66	7	27	4	83	9	0	2	4	73	10	35	37	50	2	47	0	15	17	18	9	14	5	9	24	58	12	20	6	43	7	7	5	125	42	92	23	10	2	13	17	8	2	24	35	55	23	91
Firmicutes bacterium UBA1393	0	1	16	3	2	1	8	7	1	1	1	24	3	0	1	2	35	2	9	7	2	0	4	0	3	3	12	0	8	0	1	8	7	0	1	3	5	0	1	1	21	6	14	3	3	0	1	12	0	0	7	4	3	8	5
Firmicutes bacterium UBA1422	7	20	93	0	58	14	61	25	7	7	2	42	2	3	10	1	47	6	19	17	19	3	32	3	29	9	19	3	5	1	6	14	34	16	10	9	9	76	2	0	50	16	53	10	15	2	4	26	3	0	17	34	21	17	43
Firmicutes bacterium UBA1426	225	103	489	397	5332	84	100	2325	825	45	4	120	107	290	39	10	103	53	57	71	255	34	62	12	36	21	624	54	187	24	9	217	143	23	275	186	322	29	48	38	350	160	77	55	212	23	25	25	22	40	334	59	579	190	79
Firmicutes bacterium UBA1440	11	23	52	5	1	14	85	37	6	12	1	69	24	8	6	6	45	31	28	138	39	2	38	3	29	20	21	8	30	2	10	161	51	10	10	22	24	4	10	12	76	47	60	20	59	4	7	8	1	2	67	13	22	22	46
Firmicutes bacterium UBA1535	4	3	87	14	1	19	33	3	2	13	0	18	0	15	5	4	10	7	2	10	6	0	89	5	10	11	11	18	10	0	9	10	21	90	10	77	5	2	15	67	31	15	17	8	6	9	21	19	5	7	40	23	5	3	32
Firmicutes bacterium UBA1702	377	211	476	19	7	52	4215	275	80	85	11	342	52	25	29	50	4459	78	73	263	214	13	502	76	139	125	95	59	91	37	314	104	257	95	32	28	207	65	32	42	527	113	234	133	79	32	55	25	48	40	304	167	110	385	316
Firmicutes bacterium UBA1764	2	5	6	2	0	14	29	20	17	9	3	38	6	4	4	7	10	3	8	7	2	5	23	1	11	3	4	9	1	1	11	13	18	10	9	3	5	10	2	32	6	3	28	4	11	1	10	6	1	0	22	30	11	5	9
Firmicutes bacterium UBA1768	3	20	31	13	3	25	55	46	9	7	6	52	6	2	9	2	56	13	14	9	14	1	32	1	53	7	3	6	8	4	5	11	25	26	24	4	17	16	0	8	58	28	34	11	19	12	13	10	1	2	38	20	25	10	16
Firmicutes bacterium UBA1874	5	0	4	0	0	0	2	11	0	0	0	6	0	0	1	0	9	0	3	5	2	0	8	1	1	1	1	0	1	0	0	5	1	0	1	2	7	6	1	0	8	4	1	0	0	2	2	2	2	1	5	0	3	0	3
Firmicutes bacterium UBA2058	17	5	13	5	4	16	20	26	10	17	2	12	10	17	13	6	6	6	2	4	159	2	45	10	20	5	12	7	2	5	5	5	16	12	33	5	2	5	6	19	15	16	20	19	5	12	2	12	1	14	29	15	2	1	10
Firmicutes bacterium UBA2116	0	3	17	0	4	2	4	38	2	17	0	4	7	3	5	1	8	3	6	0	0	0	4	7	2	3	1	4	1	2	2	8	14	2	6	0	36	16	5	4	21	23	1	29	0	3	1	60	3	1	4	1	1	0	2
Firmicutes bacterium UBA2203	1	1	18	0	1	1	2	1	0	0	0	3	0	0	1	0	14	1	3	0	4	0	1	0	0	1	2	0	1	0	3	3	0	0	0	0	3	0	0	2	6	1	2	0	2	1	14	1	0	0	4	1	0	1	0
Firmicutes bacterium UBA2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA2261	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA2296	2	3	16	1	1	85	24	7	3	13	1	14	9	1	0	3	32	6	7	2	9	2	8	1	115	5	5	37	12	1	87	14	11	6	3	1	10	2	14	0	42	17	17	9	5	1	25	14	1	1	20	7	1	7	6
Firmicutes bacterium UBA2560	0	0	0	0	0	0	2	0	0	0	0	234	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	137	2	2	0	2	0	0	0	0	0	0	0	1	3	0	50
Firmicutes bacterium UBA2595	1	3	10	0	1	0	7	3	2	1	0	6	2	5	2	0	6	4	6	1	1	2	4	0	1	0	3	1	4	1	0	5	10	0	1	0	4	1	1	1	8	9	5	6	0	2	0	8	0	1	9	1	1	0	1
Firmicutes bacterium UBA2598	1	4	33	0	0	4	14	11	4	3	0	17	0	1	0	3	19	2	14	4	7	1	5	1	3	5	7	1	10	1	1	13	12	3	5	3	14	2	1	2	18	5	24	1	1	2	6	3	2	4	8	11	5	5	0
Firmicutes bacterium UBA2631	2	1	83	1	2	3	20	26	2	1	0	74	2	0	1	0	77	1	2	0	6	2	19	1	0	22	2	1	3	1	0	6	1	6	6	0	6	3	0	3	5	18	9	2	3	8	4	1	0	1	40	5	2	2	2
Firmicutes bacterium UBA3036	0	2	0	3	7	0	0	104	0	0	0	0	1	1	3	0	4	0	0	1	0	1	1	3	1	30	7	0	2	2	4	3	0	2	0	2	6	3	0	0	5	1	5	3	1	0	4	0	0	0	1	1	0	0	0
Firmicutes bacterium UBA3520	0	0	2	0	1	0	1	1	0	0	0	1	0	0	0	0	6	1	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	4	2	1	0	0	0	0	0	1	0	0	0	1
Firmicutes bacterium UBA3546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA3553	0	0	40	0	0	5	4	1	0	0	0	0	0	0	2	0	4	85	0	185	0	1	1	0	2	0	1	0	36	0	2	0	2	6	0	1	0	0	5	8	0	3	1	8	3	0	0	6	0	0	1	2	119	0	6
Firmicutes bacterium UBA3561	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Firmicutes bacterium UBA3567	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2	0	0	1	0	4	0	2	0	1	1	0	0	0	1	0	1	1	0	3	2	0	0	1	5	3	1	0	0	0	0	0	0	5	1	0	0	2
Firmicutes bacterium UBA3569	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA3570	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA3572	1	5	18	4	0	10	10	13	3	2	4	5	20	4	0	3	13	4	8	51	6	0	10	0	0	6	4	3	5	1	9	10	2	0	8	1	15	3	10	1	13	4	27	4	3	3	3	6	1	3	10	4	3	2	3
Firmicutes bacterium UBA3573	1	0	0	0	0	0	1	2	0	0	0	4	0	0	1	0	8	3	0	0	1	0	42	0	0	3	0	0	0	0	0	0	0	1	3	0	1	2	0	0	1	3	1	0	0	0	0	0	0	0	1	1	0	3	0
Firmicutes bacterium UBA3576	0	1	8	0	0	1	5	1	1	0	0	2	2	0	0	1	1	2	0	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	2	0
Firmicutes bacterium UBA3738	10	25	42	6	2	9	122	29	4	15	1	68	11	6	10	5	41	17	18	13	31	4	51	0	19	7	24	22	8	3	13	12	38	7	24	8	25	11	9	2	67	14	70	15	13	8	14	16	1	8	22	17	28	18	24
Firmicutes bacterium UBA3871	16	21	26	1	0	10	59	26	7	8	0	126	18	0	10	2	41	17	7	11	13	3	47	1	22	13	14	9	7	2	5	6	35	33	11	7	35	5	3	10	30	27	63	25	8	4	18	15	1	10	31	25	18	16	37
Firmicutes bacterium UBA3901	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	75	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA3902	3	2	5	2	0	0	1	0	0	2	0	5	2	0	0	1	19	4	5	1	5	0	4	0	2	2	5	0	3	0	1	7	3	0	2	5	7	1	0	0	29	15	23	2	4	1	0	6	0	0	1	2	7	2	1
Firmicutes bacterium UBA3914	0	0	0	0	0	0	3	0	1	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Firmicutes bacterium UBA3915	0	0	1	2	3	0	1	2	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	2	0	0	1	2	0	0	0	0	1	1
Firmicutes bacterium UBA3923	0	4	14	3	2	6	17	8	1	5	2	19	5	3	1	3	16	13	5	7	6	4	7	4	13	3	4	2	3	4	6	10	9	1	4	1	15	2	7	2	27	19	27	9	2	3	3	11	4	3	31	7	7	0	7
Firmicutes bacterium UBA3925	0	1	6	0	1	1	11	1	0	1	0	5	0	0	0	1	6	2	5	4	3	0	3	4	3	5	3	0	0	1	1	1	7	0	1	0	9	1	1	1	4	2	14	3	1	1	2	3	1	0	3	2	0	3	1
Firmicutes bacterium UBA3928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA3930	1	1	3	1	0	0	42	5	0	6	0	3	1	1	0	0	4	0	1	0	2	0	0	0	0	0	1	3	0	2	0	1	85	0	0	0	2	1	0	5	2	0	2	0	1	0	0	0	1	0	0	1	0	0	3
Firmicutes bacterium UBA3932	0	8	45	2	0	5	27	24	4	10	0	31	2	13	7	3	37	10	15	13	16	1	44	3	12	7	17	38	11	1	3	21	20	3	9	4	18	2	5	9	91	11	20	10	9	2	6	11	2	2	26	21	13	14	17
Firmicutes bacterium UBA3936	0	7	61	3	0	0	4	8	1	1	1	16	0	0	1	0	7	2	5	6	20	0	14	0	4	6	8	1	5	1	0	32	4	1	0	1	5	0	2	0	6	5	14	1	1	0	13	0	1	1	13	34	1	3	2
Firmicutes bacterium UBA3941	1	1	39	2	1	6	26	16	4	1	8	15	1	7	1	1	13	7	9	6	3	0	12	3	2	1	25	2	5	3	6	7	21	1	2	1	6	0	5	5	18	18	7	7	2	5	1	2	5	1	9	13	4	0	8
Firmicutes bacterium UBA3942	0	10	39	0	1	4	10	3	1	1	1	7	1	3	1	1	22	2	3	8	18	0	91	0	1	0	2	9	4	2	3	10	18	1	3	0	5	4	0	7	11	21	10	3	2	8	1	2	0	2	4	6	3	2	3
Firmicutes bacterium UBA3943	5	8	14	2	0	12	20	9	2	3	0	17	3	0	4	1	12	6	21	5	8	4	9	0	6	4	6	2	4	2	2	9	8	4	1	4	14	3	3	14	23	16	28	6	11	3	1	2	0	0	11	7	6	8	5
Firmicutes bacterium UBA3951	2	2	7	1	0	4	6	1	1	9	2	10	2	2	0	1	2	2	4	3	0	1	5	0	14	0	8	2	1	1	2	4	4	1	0	2	9	1	1	0	10	13	10	9	0	0	0	8	0	1	21	7	1	4	1
Firmicutes bacterium UBA3956	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	1	0	1	0
Firmicutes bacterium UBA4049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	106	0	0	7
Firmicutes bacterium UBA4053	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	57	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	1	0
Firmicutes bacterium UBA4061	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA4091	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Firmicutes bacterium UBA4557	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	3	5	1	0	0	1	3	0	0	0	1	0	8	0	0	0	0	3	1	0	0	3	1	0	2	1	0	0	6	0	3	0	3
Firmicutes bacterium UBA4599	0	1	5	0	0	0	3	0	3	3	0	2	0	0	4	0	0	0	0	2	0	1	1	0	4	0	1	1	0	0	0	0	2	0	4	1	0	1	0	0	1	3	2	55	0	1	2	1	0	0	3	1	0	0	1
Firmicutes bacterium UBA4798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA4845	165	30	51	2	2	6	27	97	7	6	2	23	6	25	19	10	36	14	5	9	26	31	56	3	19	47	13	39	11	6	15	21	44	20	3	5	56	16	24	2	18	26	37	13	22	37	6	4	6	8	39	30	27	14	11
Firmicutes bacterium UBA4867	0	1	1	0	0	0	20	0	0	0	0	3	0	0	0	0	1	0	3	2	0	0	3	0	2	0	0	0	0	0	0	0	1	0	1	2	0	3	0	2	5	3	0	0	2	2	1	2	0	0	0	2	1	0	0
Firmicutes bacterium UBA4898	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	77	1	0	2	7	0	1	0	0	0	8	0	0	1	1	0	7	0	0	0	0	0	0	0	0	6	6	0
Firmicutes bacterium UBA4916	1	2	1	4	4	9	2	1	2	7	1	2	1	2	8	0	0	1	0	0	0	0	11	1	3	3	2	9	1	1	2	8	19	1	1	2	2	2	1	0	7	1	2	5	1	1	0	1	0	0	10	11	1	0	0
Firmicutes bacterium UBA4924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA4938	0	0	6	6	1	1	4	1	8	0	0	3	0	0	1	0	8	1	0	0	1	0	3	0	1	0	0	5	1	0	0	0	63	0	0	0	0	0	0	0	4	0	1	0	0	0	0	4	0	203	1	2	2	0	0
Firmicutes bacterium UBA4953	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA4975	2	4	11	0	0	3	11	13	2	3	3	14	5	2	1	2	17	2	14	6	7	1	3	3	3	1	12	2	14	2	1	7	7	2	4	0	31	3	0	0	26	10	8	2	5	0	0	3	0	3	1	6	11	6	4
Firmicutes bacterium UBA4976	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA4978	0	0	1	0	0	0	0	1	0	2	0	0	0	0	5	0	0	2	1	1	0	6	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA4981	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	45	0	0	1	2	0	2	0	0	1	0	0	0	0	0	0	0	0	1
Firmicutes bacterium UBA4991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
Firmicutes bacterium UBA4996	4	5	9	0	8	2	3	5	1	0	0	9	6	2	0	0	4	3	2	1	6	0	1	2	1	3	18	0	2	0	0	2	5	1	2	7	20	1	0	0	4	10	3	8	2	1	2	1	3	0	13	4	12	11	2
Firmicutes bacterium UBA5010	5	4	35	20	11	2	34	28	34	21	2	15	3	3	23	0	18	10	6	12	17	1	34	3	13	21	9	5	5	1	4	8	31	34	39	3	9	18	9	14	11	19	20	10	11	10	6	9	2	6	15	21	6	4	5
Firmicutes bacterium UBA5201	0	11	38	2	5	8	25	2	13	1	0	15	18	2	11	6	18	14	5	4	4	2	10	1	13	10	3	2	0	0	4	5	18	10	5	3	5	2	5	7	20	11	11	3	2	3	2	7	2	2	22	23	3	1	5
Firmicutes bacterium UBA5227	2	8	18	2	1	10	28	43	7	2	3	21	1	8	21	2	6	11	5	27	4	2	28	2	11	4	11	4	1	2	2	10	11	25	0	15	17	12	14	16	20	8	20	7	8	13	2	9	0	6	31	26	2	8	7
